task,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
task8_random_1,100,4825,agent_1,49.52025,23.567104,19.6712754899874,-0.7085901498794556,7.432895660400391,0.6952654,-0.055626974,2.0522797,6.9253645,-7.593977,-0.03630831465125084,0.0,active
task8_random_1,100,4826,agent_1,48.86651,23.23129,19.068583925167445,-0.6202446222305298,7.768709182739258,0.7349467,-0.11006227,2.4712374,9.408716,-7.6060905,-0.03630831465125084,0.0,active
task8_random_1,100,4827,agent_1,48.095024,22.631313,18.40592153146434,-0.8450495004653931,8.36868667602539,0.9773245,0.18645792,3.2331944,12.676678,-7.640857,-0.03630831465125084,0.0,active
task8_random_1,100,4828,agent_1,47.33246,22.065868,17.773337028833584,-0.8612391352653503,8.934131622314453,0.94933486,-0.022949383,3.0610654,15.73827,-7.641384,-0.03630831465125084,0.0,active
task8_random_1,100,4829,agent_1,46.52214,21.569683,17.105812896642,-0.8114219903945923,9.430316925048828,0.9501655,-0.08859984,3.2301018,18.976221,-7.649234,-0.03630831465125084,0.0,active
task8_random_1,100,4830,agent_1,45.65784,21.154854,16.390345261312127,-0.7475820779800415,9.845146179199219,0.95869684,-0.10195299,3.4843376,22.470953,-7.6596284,-0.03630831465125084,0.0,active
task8_random_1,100,4831,agent_1,44.767754,20.820078,15.649860683863105,-0.6970993280410767,10.179922103881836,0.9509647,-0.08773897,3.596654,26.075306,-7.6673265,-0.03630831465125084,0.0,active
task8_random_1,100,4832,agent_1,43.67514,20.50966,14.73612194020735,-0.6585956811904907,10.490339279174805,1.1358522,-0.082937025,4.8335195,30.915703,-7.674205,-0.03630831465125084,0.0,active
task8_random_1,100,4833,agent_1,42.487972,20.372335,13.697447193635782,-0.5385547876358032,10.627664566040039,1.1950837,-0.16164878,5.5574107,36.499245,-7.700335,-0.03630831465125084,0.0,active
task8_random_1,100,4834,agent_1,41.342762,20.172699,12.752085589409454,-0.6471725702285767,10.34718870912997,1.1624804,0.05742568,5.048471,41.551014,-7.703633,-0.03630831465125084,0.0,active
task8_random_1,100,4835,agent_1,40.18206,20.154327,11.740793797642237,-0.536995530128479,9.682060241699219,1.1608481,-0.15676132,5.353581,46.92917,-7.728207,-0.03630831465125084,0.0,active
task8_random_1,100,4836,agent_1,38.95146,20.208012,10.661885270634741,-0.5306974649429321,8.451461791992188,1.2317683,-0.059422985,5.854548,52.787247,-7.731738,-0.03630831465125084,0.0,active
task8_random_1,100,4837,agent_1,37.628418,20.34979,9.493030457843805,-0.5307556390762329,7.12841796875,1.3306196,-0.06315748,6.5015244,59.29276,-7.735727,-0.03630831465125084,0.0,active
task8_random_1,100,4838,agent_1,36.22663,20.69406,8.180705446828243,-0.46490633487701416,5.726631164550781,1.4434412,-0.13407364,7.4305315,66.741264,-7.7537026,-0.03630831465125084,0.0,active
task8_random_1,100,4839,agent_1,35.003487,20.972305,7.09313700048371,-0.5641332864761353,4.503486633300781,1.2543933,0.017149303,5.946335,72.6879,-7.753997,-0.03630831465125084,0.0,active
task8_random_1,100,4840,agent_1,34.090378,20.995735,6.463269846854993,-0.8598953485488892,3.5903778076171875,0.91341126,0.19802454,2.9369445,75.664055,-7.7932105,-0.03630831465125084,0.0,active
task8_random_1,100,4841,agent_1,33.57397,20.99383,6.1510168299028125,-0.9544846415519714,3.0739707946777344,0.51641035,0.029343601,0.59322464,76.25814,-7.7940717,-0.03630831465125084,0.0,active
task8_random_1,100,4842,agent_1,32.93307,21.093138,5.716660171773981,-0.8783050775527954,2.434549570083618,0.64854765,-0.15741968,-1.4174165,74.95192,-7.8188524,-0.1227194219827652,0.0,active
task8_random_1,100,4843,agent_1,32.467457,21.3195,5.2910701831036775,-0.6331316232681274,1.9880561828613281,0.51772285,-0.29878327,-1.6694449,73.5846,-7.908124,-0.33557215332984924,0.0,active
task8_random_1,100,4844,agent_1,31.96077,21.735725,4.693469449504694,-0.45211946964263916,1.5942564010620117,0.65572524,-0.23518084,-1.6189194,72.444496,-7.963434,-0.7590725421905518,0.0,active
task8_random_1,100,4845,agent_1,31.23132,22.788454,3.4395021273887036,-0.23983635008335114,1.671339511871338,1.2807553,-0.27714914,-0.6808604,72.21076,-8.040246,-1.1293905973434448,0.0,active
task8_random_1,100,4846,agent_1,30.747017,25.226068,1.0756413113797179,0.5715783834457397,3.79158353805542,2.485259,-0.40982905,14.621861,87.00058,-8.208206,-1.1293905973434448,0.0,active
task8_random_1,100,4847,agent_1,30.929209,25.788143,0.9530541604781685,1.660086989402771,4.377472877502441,0.5908662,-0.5095808,-0.46500438,86.79525,-8.467878,-1.1293905973434448,0.0,active
task8_random_1,100,4848,agent_1,30.93892,25.811663,0.9576220358150709,1.7643951177597046,4.402414321899414,0.025445223,-0.07810611,-1.9780495,84.8233,-8.473979,-1.1293905973434448,0.0,active
task8_random_1,100,4849,agent_1,30.953232,25.82778,0.968664386749521,2.1182456016540527,4.420986652374268,0.021554708,-0.3346298,-2.1240795,82.8112,-8.585957,-1.1293905973434448,0.0,active
task8_random_1,100,4850,agent_1,30.96209,25.83025,0.976950057709719,2.695103883743286,4.4251322746276855,0.009195566,-0.57275826,-2.3510892,80.78816,-8.914008,-1.1293905973434448,0.0,active
task8_random_1,100,4851,agent_1,30.985632,25.809034,1.0039612577131205,-2.5995426177978516,4.408999919891357,0.03169155,-1.005275,-3.0822506,78.71649,-9.924586,-1.1293905973434448,0.0,active
task8_random_1,100,4852,agent_1,30.96934,25.73234,1.0056146213723707,-1.6308765411376953,4.330595970153809,0.07840657,-1.0467006,-2.9470358,76.865036,-11.020168,-1.1293905973434448,0.0,active
task8_random_1,100,4853,agent_1,30.252188,25.496758,0.5628957781269213,-1.4236412048339844,4.003823757171631,0.75485396,-1.0440717,0.6332165,78.58834,-12.110254,-1.1293905973434448,0.0,active
task8_random_1,100,4854,agent_1,29.525766,26.145605,12.526728048654483,-2.504121780395508,4.645605087280273,0.97400784,-1.0464433,399.18704,478.87042,-13.205297,-1.1293905973434448,0.0,active
task8_random_1,100,4855,agent_1,29.606916,26.723434,12.512343774432255,-1.569448471069336,4.2765655517578125,0.58349967,-0.9812694,-1.723969,478.10934,-14.168187,-1.1293905973434448,0.0,active
task8_random_1,100,4856,agent_1,30.770012,27.215183,11.44638237834305,-0.5947551131248474,3.7848167419433594,1.262777,-1.0312709,4.7918415,483.9647,-15.231707,-1.1293905973434448,0.0,active
task8_random_1,100,4857,agent_1,32.60966,26.13833,9.459083509991556,0.40894895792007446,4.861669540405273,2.1316483,-0.92958236,11.335668,496.1645,-16.095829,-1.1293905973434448,0.0,active
task8_random_1,100,4858,agent_1,35.72739,24.958065,6.272749885348958,0.3685780167579651,6.041934967041016,3.3336563,0.16768944,20.57086,516.7635,-16.12395,-1.1293905973434448,0.0,active
task8_random_1,100,4859,agent_1,37.956913,24.117563,4.138266201782899,0.5753994584083557,6.882436752319336,2.3826888,0.0013813475,13.437794,530.2013,-16.123951,-1.1293905973434448,0.0,active
task8_random_1,100,4860,agent_1,38.97025,24.751106,3.0399569319461386,-0.47678178548812866,6.248893737792969,1.1950836,0.91926074,5.036673,536.083,-16.96899,-1.1293905973434448,0.0,active
task8_random_1,100,4861,agent_1,39.07347,24.755386,2.936734141616821,0.04194645956158638,6.2446136474609375,0.10331249,-0.51730376,-1.5448642,534.8057,-17.236593,-1.1293905973434448,0.0,active
task8_random_1,100,4862,agent_1,39.453857,24.695557,2.5642791944732846,0.2750110924243927,6.304443359375,0.3850639,-0.19745149,0.5934153,535.4381,-17.27558,-1.1293905973434448,0.0,active
task8_random_1,100,4863,agent_1,39.64394,24.733139,2.3711249711670597,-0.0824088603258133,6.2668609619140625,0.19376183,0.3511993,-0.7700461,534.7914,-17.39892,-1.1293905973434448,0.0,active
task8_random_1,100,4864,agent_1,41.47709,25.060677,0.5264196384117031,-0.2923278212547302,5.939323425292969,1.8621786,-0.018384844,10.947546,545.73926,-17.399258,-1.1293905973434448,0.0,active
task8_random_1,100,4865,agent_1,42.298435,24.87751,0.3225947272170766,2.971536636352539,6.122489929199219,0.8415221,-0.39622623,400.5452,946.4414,-17.556253,-1.1293905973434448,0.0,terminated
task8_random_1,120,6981,agent_1,33.721195,26.340588,30.81161960103897,-3.061642646789551,4.659412384033203,0.79757154,0.4412062,-4.5743074,-4.3796444,-0.1946629,0.0,0.0,active
task8_random_1,120,6982,agent_1,34.42669,26.320839,31.415782388518963,-2.6041784286499023,4.679161071777344,0.70577025,-0.46919033,-3.829413,-7.988918,-0.41480246,0.0,0.0,active
task8_random_1,120,6983,agent_1,35.024715,26.559847,32.054539607382964,-3.014965057373047,4.440153121948242,0.64401877,0.40819764,-4.072374,-11.894667,-0.5814278,0.0,0.0,active
task8_random_1,120,6984,agent_1,35.355614,26.462183,32.29736725910359,-2.35536789894104,4.537817001342773,0.34501052,-0.6672142,-2.9692922,-14.418784,-1.0266026,0.0,0.0,active
task8_random_1,120,6985,agent_1,35.80999,26.6342,32.778708067075094,-3.006300687789917,4.365800857543945,0.4858458,0.6489036,-3.8560882,-17.853796,-1.4476786,0.0,0.0,active
task8_random_1,120,6986,agent_1,36.168846,26.512075,33.03704085633516,-2.3248095512390137,4.487924575805664,0.3790679,-0.68992114,-3.0095196,-20.387325,-1.9236698,0.0,0.0,active
task8_random_1,120,6987,agent_1,36.82928,26.342136,33.54351122079588,-2.4146955013275146,4.657863616943359,0.68194807,0.076167814,-3.174257,-23.55578,-1.9294714,0.0,0.0,active
task8_random_1,120,6988,agent_1,37.401924,26.437477,34.09681349605608,-2.8367204666137695,4.562522888183594,0.5805268,0.41683,-3.779205,-27.161238,-2.1032186,0.0,0.0,active
task8_random_1,120,6989,agent_1,37.658325,26.374298,34.297258574368215,-2.435175895690918,4.625701904296875,0.264071,-0.40657172,-2.639384,-29.63532,-2.2685192,0.0,0.0,active
task8_random_1,120,6990,agent_1,38.05284,26.347315,34.638403808311054,-2.614281177520752,4.652685165405273,0.39543653,0.17330344,-2.9448872,-32.550175,-2.2985532,0.0,0.0,active
task8_random_1,120,6991,agent_1,38.35074,26.227093,34.853022243255985,-2.305872917175293,3.9801474850877376,0.32124257,-0.31528777,-2.5300136,-34.98078,-2.3979597,0.0,0.0,active
task8_random_1,120,6992,agent_1,38.79803,26.243265,35.26289691218091,-2.730717420578003,4.044948715553217,0.4475839,0.41971517,-3.3303664,-38.134987,-2.5741205,0.0,0.0,active
task8_random_1,120,6993,agent_1,39.22658,26.065523,35.57418372391597,-2.3111319541931152,4.27458090435471,0.46394777,-0.42929834,-2.8128357,-40.763527,-2.7584176,0.0,0.0,active
task8_random_1,120,6994,agent_1,39.664608,25.963678,35.92893382729864,-2.4835736751556396,4.911183533127283,0.44971204,0.1647106,-2.901456,-43.63785,-2.7855473,0.0,0.0,active
task8_random_1,120,6995,agent_1,39.949436,25.85835,36.14465288549196,-2.3637561798095703,5.14164924621582,0.30367994,-0.1257488,-2.4870481,-46.109085,-2.8013601,0.0,0.0,active
task8_random_1,120,6996,agent_1,40.159405,25.810534,36.316635677529874,-2.4976184368133545,5.18946647644043,0.21534538,0.13028525,-2.4461973,-48.538307,-2.8183343,0.0,0.0,active
task8_random_1,120,6997,agent_1,40.379093,25.756804,36.49557659184627,-2.4854660034179688,5.243196487426758,0.22616172,-0.015951416,-2.4426355,-50.98069,-2.8185887,0.0,0.0,active
task8_random_1,120,6998,agent_1,40.71684,25.708742,36.78549057073577,-2.5888845920562744,5.291257858276367,0.34114885,0.09851114,-2.7769766,-53.747963,-2.828293,0.0,0.0,active
task8_random_1,120,6999,agent_1,41.1405,25.940237,37.26639723383584,3.054008722305298,5.059762954711914,0.4827819,0.6414399,-3.8504148,-57.18693,-3.2397382,0.0,0.0,active
task8_random_1,120,7000,agent_1,41.78604,25.85847,37.826483110513514,-2.6119189262390137,5.141529083251953,0.65069914,-0.6260799,-3.8910072,-60.685963,-3.6317143,0.0,0.0,active
task8_random_1,120,7001,agent_1,42.247284,26.067953,38.33293930486443,3.119256019592285,4.932046890258789,0.50658464,0.5523094,-3.8241572,-64.20508,-3.93676,0.0,0.0,active
task8_random_1,120,7002,agent_1,42.790207,26.049084,38.82542763581564,-2.708815097808838,4.950916290283203,0.5432496,-0.46105778,-3.5885167,-67.581024,-4.1493344,0.0,0.0,active
task8_random_1,120,7003,agent_1,43.393078,26.277052,39.46953801300853,-3.1056714057922363,4.72294807434082,0.6445346,0.39626026,-4.088505,-71.512505,-4.3063564,0.0,0.0,active
task8_random_1,120,7004,agent_1,44.14616,26.167133,40.12329928577596,-2.609009027481079,4.832866668701172,0.7610613,-0.50645345,-4.003179,-75.259186,-4.5628514,0.0,0.0,active
task8_random_1,120,7005,agent_1,44.570484,26.35724,40.58800464826881,3.10841703414917,4.642759323120117,0.46496248,0.5661436,-3.7141204,-78.65279,-4.88337,0.0,0.0,active
task8_random_1,120,7006,agent_1,45.0789,26.228188,41.01097748964543,-2.5125765800476074,4.771812438964844,0.52453744,-0.669795,-3.5144145,-81.718575,-5.331995,0.0,0.0,active
task8_random_1,120,7007,agent_1,45.506634,26.427631,41.48219682412595,3.0863499641418457,4.572368621826172,0.47194672,0.68489397,-3.881283,-85.130775,-5.801075,0.0,0.0,active
task8_random_1,120,7008,agent_1,45.862476,26.33373,41.77816852226193,-2.507781505584717,4.666269302368164,0.36802244,-0.694308,-3.225877,-87.87459,-6.2831388,0.0,0.0,active
task8_random_1,120,7009,agent_1,46.216892,26.47375,42.15924038979853,3.1411592960357666,4.526250839233398,0.38107038,0.6342486,-3.5454898,-91.01781,-6.68541,0.0,0.0,active
task8_random_1,120,7010,agent_1,46.624107,26.465221,42.535196687566156,-2.74853777885437,4.534778594970703,0.40730286,-0.39718854,-3.2229345,-94.082985,-6.8431687,0.0,0.0,active
task8_random_1,120,7011,agent_1,47.013477,26.616375,42.95287574611198,-3.1397898197174072,4.383625030517578,0.41767883,0.3912341,-3.4061017,-97.33602,-6.996233,0.0,0.0,active
task8_random_1,120,7012,agent_1,47.273205,26.48964,43.14927519942226,-2.3204522132873535,4.5103607177734375,0.28899813,-0.8242622,-3.0834093,-99.74002,-7.675641,0.0,0.0,active
task8_random_1,120,7013,agent_1,47.730743,26.584827,43.610552672404395,-2.981267213821411,4.415172576904297,0.46733594,0.6590861,-3.8061101,-103.11174,-8.110036,0.0,0.0,active
task8_random_1,120,7014,agent_1,47.944252,26.464157,43.76724720554714,-2.2660417556762695,4.5358428955078125,0.24524832,-0.71954364,-2.810719,-105.40472,-8.627779,0.0,0.0,active
task8_random_1,120,7015,agent_1,48.352505,26.540401,44.17616693378981,-2.9667510986328125,4.459598541259766,0.41531062,0.69905853,-3.70266,-108.61869,-9.116462,0.0,0.0,active
task8_random_1,120,7016,agent_1,48.526764,26.451118,44.30811644932488,-2.311901330947876,4.548881530761719,0.19579887,-0.6581195,-2.701271,-110.88684,-9.549583,0.0,0.0,active
task8_random_1,120,7017,agent_1,48.842533,26.501392,44.621639844712796,-2.9446849822998047,4.498607635498047,0.31974626,0.6313718,-3.3267548,-113.814964,-9.948214,0.0,0.0,active
task8_random_1,120,7018,agent_1,49.05067,26.398323,44.781327056502384,-2.330777645111084,4.601676940917969,0.23225951,-0.6176803,-2.715446,-116.14888,-10.329742,0.0,0.0,active
task8_random_1,120,7019,agent_1,49.388306,26.470121,45.12308846583292,-3.0011816024780273,4.529878616333008,0.3451848,0.66932535,-3.4664338,-119.16732,-10.777739,0.0,0.0,active
task8_random_1,120,7020,agent_1,49.78938,26.446817,45.49214364254102,-2.7371151447296143,4.553182601928711,0.40175056,-0.26757026,-3.1133685,-122.20909,-10.849333,0.0,0.0,active
task8_random_1,120,7021,agent_1,50.333523,26.68966,46.08643619575761,3.069218397140503,4.310340881347656,0.5958737,0.47779852,-4.0080066,-125.98881,-11.077624,0.0,0.0,active
task8_random_1,120,7022,agent_1,50.59385,26.554657,46.28575418371193,-2.320460796356201,4.445343017578125,0.29324913,-0.8981633,-3.216789,-128.3989,-11.884321,0.0,0.0,active
task8_random_1,120,7023,agent_1,50.840412,26.552853,46.51744792596941,-2.793362855911255,4.447147369384766,0.24657106,0.47108456,-2.8872473,-131.06422,-12.106242,0.0,0.0,active
task8_random_1,120,7024,agent_1,51.024494,26.499048,46.67308199760142,-2.518726348876953,4.500951766967773,0.19178438,-0.27704185,-2.4713538,-133.45883,-12.182995,0.0,0.0,active
task8_random_1,120,7025,agent_1,51.39528,26.604815,47.05795392735461,-3.0814530849456787,4.395185470581055,0.38557506,0.56223035,-3.4693127,-136.61205,-12.499098,0.0,0.0,active
task8_random_1,120,7026,agent_1,51.60761,26.510006,47.22710076873644,-2.3870222568511963,4.489994049072266,0.23253608,-0.6978155,-2.8676083,-138.9927,-12.986044,0.0,0.0,active
task8_random_1,120,7027,agent_1,51.928944,26.524513,47.53546557627043,-2.8540167808532715,4.475486755371094,0.3216622,0.46506253,-3.1147826,-141.8912,-13.202327,0.0,0.0,active
task8_random_1,120,7028,agent_1,52.139023,26.4569,47.71212768638473,-2.5002946853637695,4.271150229987297,0.22069073,-0.3564994,-2.569021,-144.33313,-13.329418,0.0,0.0,active
task8_random_1,120,7029,agent_1,52.570305,26.625097,48.17464427316796,3.1000559329986572,3.58104529896724,0.46291924,0.68323743,-3.8535578,-147.71988,-13.796231,0.0,0.0,active
task8_random_1,120,7030,agent_1,52.685825,26.5508,48.25994227534675,-2.2419686317443848,3.5496620907177023,0.13735175,-0.9433933,-3.0417776,-149.87166,-14.686222,0.0,0.0,active
task8_random_1,120,7031,agent_1,52.99067,26.537851,48.54447942015063,-2.7733330726623535,4.462148666381836,0.30512,0.52908826,-3.09238,-152.6841,-14.966156,0.0,0.0,active
task8_random_1,120,7032,agent_1,53.11194,26.50136,48.64774434691245,-2.5250024795532227,4.498640060424805,0.12664032,-0.24983902,-2.3254635,-154.94714,-15.028576,0.0,0.0,active
task8_random_1,120,7033,agent_1,53.28103,26.502913,48.80854349985622,-2.8275513648986816,4.497087478637695,0.16909742,0.3014752,-2.5566883,-157.41295,-15.119463,0.0,0.0,active
task8_random_1,120,7034,agent_1,53.468662,26.4744,48.9774806861758,-2.669323682785034,4.525600433349609,0.18978691,-0.1599967,-2.4907112,-159.87807,-15.1450615,0.0,0.0,active
task8_random_1,120,7035,agent_1,53.933537,26.715487,49.49478121917528,2.98628306388855,4.284513473510742,0.5236715,0.62923247,-3.935093,-163.41722,-15.540995,0.0,0.0,active
task8_random_1,120,7036,agent_1,54.12521,26.619865,49.64640566185202,-2.3587875366210938,4.380134582519531,0.21420217,-0.9411668,-3.2155128,-165.74693,-16.42679,0.0,0.0,active
task8_random_1,120,7037,agent_1,54.391968,26.608473,49.89612242789116,-2.780749797821045,4.39152717590332,0.26700282,0.42006338,-2.8910313,-168.46152,-16.603243,0.0,0.0,active
task8_random_1,120,7038,agent_1,54.5703,26.559175,50.050189655183516,-2.555788993835449,4.440824508666992,0.18502283,-0.22701089,-2.4518244,-170.8618,-16.654778,0.0,0.0,active
task8_random_1,120,7039,agent_1,54.73707,26.554241,50.20719168370679,-2.7970333099365234,4.445758819580078,0.1668396,0.24011825,-2.5089877,-173.31313,-16.712435,0.0,0.0,active
task8_random_1,120,7040,agent_1,54.8699,26.52087,50.32320254205048,-2.5819251537323,4.479129791259766,0.13695765,-0.2165562,-2.3530357,-175.61926,-16.75933,0.0,0.0,active
task8_random_1,120,7041,agent_1,55.012856,26.510082,50.45589110665619,-2.7538199424743652,4.489917755126953,0.14336252,0.1708173,-2.4058964,-177.99599,-16.78851,0.0,0.0,active
task8_random_1,120,7042,agent_1,55.168278,26.486631,50.59662767813612,-2.680765390396118,4.513368606567383,0.1571827,-0.07443973,-2.3948588,-180.3853,-16.79405,0.0,0.0,active
task8_random_1,120,7043,agent_1,55.473843,26.626007,50.93020239207329,3.025503635406494,4.373992919921875,0.33585167,0.5776852,-3.3298905,-183.38147,-17.12777,0.0,0.0,active
