experiment,episode,return_total,mean_v,mean_abs_omega,success_rate,collision_rate,mean_time_travel
task8_random_1,234,897.3572,1.2369395,0.28720608,1.0,0.0,31.0
task8_random_1,235,-64.296265,0.3826021,0.3049124,0.0,1.0,124.0
task8_random_1,236,-254.36258,1.0674896,0.33466643,0.0,1.0,10.0
task8_random_1,237,956.7635,1.8004354,0.41345948,1.0,0.0,39.0
task8_random_1,238,45.606567,1.0325583,0.5138761,0.0,1.0,19.0
task8_random_1,239,-371.32678,0.64758205,0.4829525,0.0,1.0,17.0
task8_random_1,241,-172.42915,2.4091227,0.37956813,0.0,1.0,9.0
task8_random_1,242,864.15094,1.1267924,0.52044654,1.0,0.0,33.0
task8_random_1,243,-338.4583,1.6927606,0.36743274,0.0,1.0,6.0
task8_random_1,244,-387.11563,0.37342235,0.2590103,0.0,0.0,200.0
task8_random_1,245,-263.91736,2.3330145,0.70025855,0.0,1.0,15.0
task8_random_1,246,958.4746,1.8570844,0.47109386,1.0,0.0,24.0
task8_random_1,247,275.84753,2.027494,0.37517434,0.0,1.0,13.0
task8_random_1,248,920.2405,1.7751222,0.5814307,1.0,0.0,25.0
task8_random_1,249,-388.0989,0.22288835,0.3016445,0.0,0.0,200.0
task8_random_1,250,-337.94144,0.41960534,0.3814909,0.0,0.0,200.0
task8_random_1,251,182.56454,2.1009367,0.58715636,0.0,1.0,22.0
task8_random_1,252,171.44785,0.8970261,0.46756947,0.0,1.0,86.0
task8_random_1,253,-311.86078,0.38253906,0.5198414,0.0,0.0,200.0
task8_random_1,254,-307.1673,0.49403322,0.47307605,0.0,0.0,200.0
task8_random_1,255,920.8286,1.7056991,0.6425672,1.0,0.0,18.0
task8_random_1,256,-373.1785,0.5996842,0.3996527,0.0,1.0,9.0
task8_random_1,257,168.86665,1.249289,0.4506884,0.0,1.0,67.0
task8_random_1,258,-372.93988,0.39623773,0.42548597,0.0,0.0,200.0
task8_random_1,259,-262.92636,1.8804505,0.34129953,0.0,1.0,14.0
task8_random_1,261,-360.54303,0.8636789,0.7043634,0.0,1.0,6.0
task8_random_1,262,-294.51477,1.9894164,0.553881,0.0,1.0,13.0
task8_random_1,263,871.45374,1.2753143,0.564383,1.0,0.0,30.0
